Date_Time,Temp_C,Humidity_%,Wind_Speed_kmh,Pressure_hPa,US_AQI,PM2.5_ugm3,PM10_ugm3,NO2_ugm3,CO_ugm3,SO2_ugm3,O3_ugm3
2025-11-22T00:00,21.2,73,9.1,1017.2,111,59.3,60.8,76.2,1011.0,27.4,9.0
2025-11-22T01:00,20.8,74,9.0,1017.0,114,56.1,58.0,71.5,672.0,24.2,10.0
2025-11-22T02:00,20.5,75,8.6,1016.6,117,50.9,52.7,64.9,423.0,21.4,13.0
2025-11-22T03:00,20.2,74,8.9,1016.1,119,46.3,48.2,54.1,311.0,19.2,20.0
2025-11-22T04:00,20.0,67,8.4,1015.8,121,42.6,44.6,41.4,290.0,17.5,29.0
2025-11-22T05:00,19.7,59,7.5,1016.0,122,41.2,43.0,38.7,420.0,17.4,32.0
2025-11-22T06:00,19.4,56,7.3,1016.1,122,40.5,42.1,44.1,847.0,17.9,26.0
2025-11-22T07:00,19.0,56,6.9,1016.8,122,45.3,46.8,51.1,1425.0,18.8,20.0
2025-11-22T08:00,19.4,54,6.7,1017.4,122,51.3,52.6,52.9,1783.0,20.5,27.0
2025-11-22T09:00,21.6,48,5.9,1017.8,121,52.9,54.1,44.7,1715.0,23.7,59.0
2025-11-22T10:00,24.8,39,4.4,1018.1,123,50.8,52.6,31.3,1427.0,27.8,103.0
2025-11-22T11:00,26.9,31,3.5,1018.0,125,52.4,56.5,20.3,1158.0,31.3,140.0
2025-11-22T12:00,28.0,28,2.8,1017.2,128,49.2,54.2,14.2,979.0,33.4,160.0
2025-11-22T13:00,28.6,28,4.7,1016.1,131,47.0,52.2,10.5,820.0,34.9,173.0
2025-11-22T14:00,28.7,30,8.3,1014.9,133,47.3,52.5,9.4,712.0,36.5,180.0
2025-11-22T15:00,28.1,36,11.4,1014.3,135,48.3,53.7,10.4,664.0,38.9,186.0
2025-11-22T16:00,27.4,39,11.1,1014.0,136,49.4,54.5,14.1,666.0,41.4,187.0
2025-11-22T17:00,26.5,41,8.4,1014.0,138,64.3,69.8,19.9,724.0,49.5,181.0
2025-11-22T18:00,25.4,44,6.7,1014.3,145,73.1,78.0,33.0,853.0,45.9,146.0
2025-11-22T19:00,24.6,46,6.8,1014.8,153,72.4,77.5,51.2,1038.0,41.0,98.0
2025-11-22T20:00,24.0,48,6.3,1015.4,145,69.6,75.7,65.9,1232.0,37.3,58.0
2025-11-22T21:00,23.6,51,4.2,1015.6,145,68.0,75.0,74.2,1484.0,36.4,35.0
2025-11-22T22:00,23.2,53,4.3,1015.8,146,69.8,78.0,79.0,1745.0,36.7,21.0
2025-11-22T23:00,22.2,67,2.7,1015.8,147,78.2,86.8,80.2,1830.0,35.6,12.0
2025-11-23T00:00,22.1,65,4.4,1015.6,149,81.5,87.5,76.4,1593.0,31.3,8.0
2025-11-23T01:00,21.0,69,6.4,1015.5,150,75.2,79.6,69.0,1179.0,25.5,9.0
2025-11-23T02:00,20.0,71,6.7,1015.1,151,70.3,73.6,61.9,838.0,20.9,11.0
2025-11-23T03:00,19.3,74,7.2,1014.6,151,66.1,69.4,56.0,614.0,18.4,12.0
2025-11-23T04:00,19.1,74,6.9,1014.6,152,62.6,65.9,50.4,463.0,17.2,14.0
2025-11-23T05:00,18.7,66,6.9,1015.0,152,72.2,75.4,49.8,496.0,15.7,8.0
2025-11-23T06:00,18.4,62,6.6,1015.3,153,68.2,72.4,52.4,882.0,17.5,5.0
2025-11-23T07:00,18.2,59,6.8,1016.0,153,72.4,76.6,55.4,1453.0,20.6,2.0
2025-11-23T08:00,18.9,55,6.3,1016.4,154,79.4,83.4,53.9,1813.0,26.3,13.0
2025-11-23T09:00,21.5,47,6.3,1016.9,155,70.8,76.4,43.5,1753.0,38.3,49.0
2025-11-23T10:00,24.1,39,4.6,1017.3,155,56.5,68.2,28.5,1483.0,53.1,99.0
2025-11-23T11:00,25.9,38,3.1,1017.3,155,51.0,65.0,16.6,1237.0,61.5,139.0
2025-11-23T12:00,27.0,34,4.2,1016.4,155,50.2,62.4,10.7,1083.0,57.9,161.0
2025-11-23T13:00,27.6,32,6.5,1015.3,155,48.8,62.2,7.9,953.0,48.0,172.0
2025-11-23T14:00,27.8,31,8.3,1014.3,155,47.3,63.1,7.1,874.0,39.8,177.0
2025-11-23T15:00,27.7,30,8.7,1013.7,155,46.4,63.1,7.1,860.0,36.5,176.0
2025-11-23T16:00,27.4,30,8.8,1013.4,155,46.7,61.7,9.1,897.0,34.9,167.0
2025-11-23T17:00,26.4,37,9.7,1013.7,155,50.8,58.9,17.4,973.0,36.7,156.0
2025-11-23T18:00,25.2,47,7.5,1014.0,155,68.9,74.5,40.3,1121.0,35.3,120.0
2025-11-23T19:00,24.4,55,6.9,1014.5,155,74.0,78.5,71.8,1308.0,33.4,70.0
2025-11-23T20:00,23.4,58,7.1,1015.1,155,76.4,80.3,94.5,1420.0,32.2,32.0
2025-11-23T21:00,22.8,61,7.2,1015.5,155,79.9,83.8,100.5,1409.0,33.0,17.0
2025-11-23T22:00,22.2,63,5.8,1015.6,155,84.3,88.0,97.6,1325.0,34.7,15.0
2025-11-23T23:00,21.5,67,5.2,1015.8,155,78.9,81.5,92.1,1200.0,34.6,14.0
2025-11-24T00:00,21.2,65,7.1,1015.8,155,69.6,71.9,85.6,1016.0,31.3,13.0
2025-11-24T01:00,21.0,63,6.3,1015.6,155,61.0,63.3,76.5,791.0,26.2,13.0
2025-11-24T02:00,20.0,67,8.0,1015.5,155,54.4,56.6,66.4,622.0,22.0,16.0
2025-11-24T03:00,19.3,68,9.2,1015.3,154,49.1,51.1,53.5,518.0,19.2,22.0
2025-11-24T04:00,19.0,63,9.4,1015.3,154,44.7,46.7,39.6,469.0,17.1,29.0
2025-11-24T05:00,18.2,55,8.2,1015.6,154,47.3,49.5,45.4,536.0,17.3,21.0
2025-11-24T06:00,18.0,51,8.7,1015.9,153,45.2,47.1,49.3,830.0,19.1,18.0
2025-11-24T07:00,17.8,51,8.7,1016.6,153,49.5,51.5,54.1,1240.0,21.8,15.0
2025-11-24T08:00,18.4,50,8.2,1017.2,152,56.0,58.0,53.6,1494.0,24.7,23.0
2025-11-24T09:00,20.8,43,7.8,1017.6,152,55.5,57.6,42.6,1454.0,28.6,52.0
2025-11-24T10:00,24.0,35,5.2,1017.9,151,49.8,53.3,26.1,1259.0,32.7,93.0
2025-11-24T11:00,26.4,27,5.5,1017.7,151,37.7,42.7,13.4,1054.0,34.1,124.0
2025-11-24T12:00,27.4,23,4.6,1016.8,151,31.3,36.8,7.6,843.0,30.4,138.0
2025-11-24T13:00,28.1,20,3.1,1015.8,150,28.9,34.1,5.5,622.0,24.0,143.0
2025-11-24T14:00,28.5,18,2.7,1014.7,150,27.1,31.7,6.3,521.0,19.1,142.0
2025-11-24T15:00,28.6,18,3.8,1014.4,148,25.7,29.8,9.3,577.0,17.3,137.0
2025-11-24T16:00,27.6,28,7.2,1014.4,146,25.0,28.6,15.2,752.0,17.1,127.0
2025-11-24T17:00,26.2,39,8.5,1014.6,144,31.1,34.2,21.3,1066.0,20.7,122.0
2025-11-24T18:00,24.8,46,10.3,1015.3,142,55.8,58.7,46.3,1710.0,27.1,91.0
2025-11-24T19:00,24.0,49,10.3,1016.1,140,73.1,76.4,80.3,2492.0,35.7,49.0
2025-11-24T20:00,23.5,50,8.3,1016.8,140,79.6,82.4,102.3,2858.0,40.2,19.0
2025-11-24T21:00,22.8,48,6.9,1017.3,140,71.2,72.9,101.9,2424.0,36.7,11.0
2025-11-24T22:00,22.1,40,7.2,1017.6,140,58.1,58.8,89.4,1574.0,29.2,15.0
2025-11-24T23:00,21.2,34,7.6,1017.8,137,47.4,48.0,74.8,904.0,22.5,23.0
2025-11-25T00:00,20.5,37,8.8,1017.7,134,41.8,42.6,59.6,665.0,18.4,33.0
2025-11-25T01:00,19.9,40,9.1,1017.5,131,39.1,40.4,42.3,607.0,15.3,46.0
2025-11-25T02:00,19.5,41,9.5,1017.3,128,38.2,39.8,28.0,576.0,13.1,58.0
2025-11-25T03:00,19.2,41,9.9,1016.8,127,37.7,39.8,18.0,507.0,11.9,69.0
2025-11-25T04:00,18.7,43,10.3,1016.8,125,37.3,39.6,11.1,466.0,11.7,80.0
2025-11-25T05:00,17.9,45,10.9,1016.8,125,37.0,39.5,11.6,495.0,12.3,74.0
2025-11-25T06:00,17.4,46,11.4,1017.1,124,36.9,39.2,19.3,667.0,13.0,68.0
2025-11-25T07:00,17.2,47,12.1,1017.9,123,39.1,41.4,29.5,910.0,14.2,62.0
2025-11-25T08:00,18.4,43,12.2,1018.3,122,42.5,44.7,34.7,1045.0,16.2,64.0
2025-11-25T09:00,20.6,36,10.8,1018.8,120,43.3,45.3,30.2,969.0,20.2,83.0
2025-11-25T10:00,23.6,29,9.8,1018.8,119,41.7,44.1,20.7,785.0,25.0,111.0
2025-11-25T11:00,26.0,24,11.2,1018.2,118,42.8,45.3,12.8,627.0,27.8,133.0
2025-11-25T12:00,27.4,20,11.6,1017.2,119,36.3,38.4,8.2,530.0,26.7,145.0
2025-11-25T13:00,28.1,19,9.7,1016.1,119,32.8,34.7,5.1,459.0,23.5,152.0
2025-11-25T14:00,28.5,19,9.8,1014.8,120,33.4,35.3,4.7,437.0,21.1,153.0
2025-11-25T15:00,28.6,19,9.2,1014.2,120,33.8,35.6,7.9,480.0,20.6,149.0
2025-11-25T16:00,28.4,20,9.3,1013.9,121,34.5,36.3,13.8,572.0,20.7,139.0
2025-11-25T17:00,27.7,21,9.6,1014.0,122,29.5,30.2,19.4,688.0,21.3,126.0
2025-11-25T18:00,26.6,23,9.7,1014.4,122,40.5,40.9,31.1,861.0,21.3,104.0
2025-11-25T19:00,25.8,25,10.2,1015.0,120,43.4,43.8,46.7,1059.0,21.3,75.0
2025-11-25T20:00,24.4,29,10.6,1015.6,117,41.9,42.4,55.1,1158.0,21.1,55.0
2025-11-25T21:00,23.0,34,10.2,1015.8,113,41.4,42.0,49.7,1081.0,20.7,55.0
2025-11-25T22:00,22.1,36,9.7,1015.7,110,42.4,43.2,37.1,905.0,20.3,66.0
2025-11-25T23:00,21.5,37,9.6,1015.7,109,43.7,44.6,26.1,742.0,19.8,75.0
2025-11-26T00:00,21.1,38,9.2,1015.5,108,44.0,45.1,19.9,621.0,19.4,80.0
2025-11-26T01:00,20.5,40,9.5,1015.0,108,43.9,45.1,15.3,512.0,19.1,83.0
2025-11-26T02:00,20.0,41,10.0,1014.7,109,43.9,45.2,11.9,436.0,18.8,86.0
2025-11-26T03:00,20.0,40,10.7,1014.4,110,44.1,45.4,8.7,381.0,18.5,89.0
2025-11-26T04:00,19.9,39,11.0,1014.6,110,44.5,45.9,6.6,358.0,18.3,92.0
2025-11-26T05:00,19.5,40,11.6,1014.6,111,44.9,46.2,7.9,421.0,18.5,91.0
2025-11-26T06:00,19.4,40,11.2,1015.0,112,45.9,47.1,16.9,665.0,19.4,81.0
2025-11-26T07:00,19.0,40,10.6,1015.9,113,49.4,50.6,28.9,995.0,20.7,68.0
2025-11-26T08:00,19.5,39,9.7,1016.5,114,53.6,54.7,35.5,1182.0,21.7,65.0
2025-11-26T09:00,21.5,34,7.3,1017.0,115,54.2,55.4,31.7,1089.0,22.2,80.0
2025-11-26T10:00,24.2,29,6.9,1017.2,116,49.6,50.9,22.4,853.0,22.4,104.0
2025-11-26T11:00,26.6,22,8.3,1016.6,117,36.7,37.8,14.5,652.0,21.9,125.0
2025-11-26T12:00,27.6,20,5.6,1015.6,116,25.1,26.1,9.5,541.0,19.9,138.0
2025-11-26T13:00,28.2,18,3.8,1014.9,115,21.7,22.9,5.8,466.0,17.2,147.0
2025-11-26T14:00,28.3,18,1.1,1014.1,114,21.1,22.4,5.1,445.0,15.4,150.0
2025-11-26T15:00,28.1,19,3.9,1013.8,113,20.8,22.0,8.5,457.0,15.4,146.0
2025-11-26T16:00,27.9,19,2.7,1013.8,111,20.7,21.9,14.9,523.0,16.3,135.0
2025-11-26T17:00,27.2,24,5.9,1014.1,110,31.4,32.7,26.1,724.0,18.7,120.0
2025-11-26T18:00,25.5,32,9.5,1014.7,110,46.1,47.0,44.3,1241.0,19.1,93.0
2025-11-26T19:00,24.5,33,8.2,1015.2,111,48.5,49.2,68.7,1892.0,19.6,55.0
2025-11-26T20:00,24.0,28,6.3,1015.7,111,40.2,40.6,81.4,2220.0,19.3,32.0
2025-11-26T21:00,23.3,24,6.3,1016.5,111,34.0,34.5,71.7,1923.0,17.5,35.0
2025-11-26T22:00,22.3,27,7.0,1016.8,110,31.0,31.4,50.4,1301.0,14.9,52.0
2025-11-26T23:00,21.1,29,8.4,1016.8,109,29.9,30.6,32.3,799.0,12.8,67.0
2025-11-27T00:00,20.8,31,9.5,1016.9,108,30.4,31.2,22.7,591.0,11.7,75.0
2025-11-27T01:00,20.4,33,9.7,1016.7,106,31.7,32.6,16.3,503.0,11.1,81.0
2025-11-27T02:00,20.0,34,10.0,1016.3,105,33.3,34.3,11.6,450.0,10.9,87.0
2025-11-27T03:00,19.5,36,10.1,1016.0,104,34.6,35.7,7.9,399.0,11.1,93.0
2025-11-27T04:00,18.9,38,10.1,1016.0,103,35.5,36.7,5.8,384.0,11.7,98.0
2025-11-27T05:00,18.5,39,10.8,1016.4,102,35.0,36.2,7.9,423.0,12.1,90.0
2025-11-27T06:00,18.3,40,11.8,1017.0,101,36.0,37.1,14.2,571.0,13.4,86.0
2025-11-27T07:00,18.4,39,13.2,1017.8,100,38.6,39.8,22.7,774.0,15.2,80.0
2025-11-27T08:00,19.4,36,13.0,1018.2,99,41.1,42.3,27.0,885.0,17.1,81.0
2025-11-27T09:00,21.5,30,12.2,1018.7,98,41.7,42.6,23.3,817.0,19.2,93.0
2025-11-27T10:00,24.0,25,12.9,1018.7,97,37.1,38.3,15.6,657.0,21.3,112.0
2025-11-27T11:00,26.0,20,15.9,1018.3,96,29.0,29.9,9.2,526.0,22.1,127.0
2025-11-27T12:00,27.0,19,15.8,1017.5,95,24.5,25.6,6.0,460.0,20.4,136.0
2025-11-27T13:00,27.5,19,13.9,1016.7,95,25.1,26.4,4.2,421.0,17.4,141.0
2025-11-27T14:00,28.0,18,12.6,1015.7,95,25.4,26.7,4.2,420.0,15.2,143.0
2025-11-27T15:00,28.0,18,12.3,1015.3,96,25.8,27.2,6.4,469.0,14.7,141.0
2025-11-27T16:00,27.5,18,12.6,1015.3,96,26.7,27.9,10.3,556.0,15.0,135.0
2025-11-27T17:00,27.1,19,12.5,1015.2,97,31.2,32.0,15.4,649.0,16.1,126.0
2025-11-27T18:00,25.8,21,10.9,1016.0,96,37.5,38.1,21.4,762.0,16.9,113.0
2025-11-27T19:00,24.5,24,11.6,1016.9,96,39.9,40.5,29.4,883.0,18.0,95.0
2025-11-27T20:00,23.3,27,11.8,1017.5,95,39.5,39.9,33.5,938.0,18.9,83.0
2025-11-27T21:00,22.4,29,11.3,1017.7,95,37.8,38.4,30.4,882.0,19.4,83.0
2025-11-27T22:00,21.8,30,11.8,1017.9,95,36.3,36.8,23.4,761.0,19.7,89.0
2025-11-27T23:00,21.2,30,12.0,1017.8,96,34.5,35.0,17.0,644.0,19.8,96.0
2025-11-28T00:00,20.9,29,12.7,1017.4,96,32.6,33.2,12.5,546.0,19.6,102.0
2025-11-28T01:00,20.5,29,13.0,1017.2,96,31.3,31.9,8.7,452.0,19.1,107.0
2025-11-28T02:00,20.2,30,13.2,1017.2,96,31.1,31.5,6.0,391.0,18.8,111.0
2025-11-28T03:00,19.9,31,13.3,1017.0,96,31.4,31.9,4.3,366.0,18.7,112.0
2025-11-28T04:00,19.4,32,13.4,1016.9,96,31.9,32.5,3.7,374.0,18.7,111.0
2025-11-28T05:00,18.7,33,12.8,1017.3,95,31.5,32.2,5.8,438.0,19.0,104.0
2025-11-28T06:00,18.2,35,12.8,1017.6,95,32.2,32.9,12.2,617.0,19.7,97.0
2025-11-28T07:00,18.0,36,12.8,1018.3,95,34.6,35.4,20.7,853.0,20.6,88.0
2025-11-28T08:00,18.5,35,12.8,1018.7,94,37.5,38.3,25.4,994.0,21.6,86.0
2025-11-28T09:00,20.1,32,11.0,1019.0,94,38.6,39.6,22.7,955.0,22.9,99.0
2025-11-28T10:00,22.5,28,11.0,1019.0,94,39.1,40.5,16.1,822.0,24.2,118.0
2025-11-28T11:00,24.7,26,12.6,1018.9,94,41.2,43.0,10.6,699.0,24.5,135.0
2025-11-28T12:00,26.1,24,13.1,1017.7,95,41.1,42.8,7.3,608.0,22.7,145.0
2025-11-28T13:00,27.0,21,11.5,1016.7,97,39.0,40.7,4.9,528.0,19.9,151.0
2025-11-28T14:00,27.5,20,11.1,1015.6,98,37.7,39.6,4.8,496.0,17.9,153.0
2025-11-28T15:00,27.5,20,11.4,1014.9,99,37.4,39.2,7.9,537.0,17.8,149.0
2025-11-28T16:00,27.0,21,11.9,1014.9,100,38.0,39.7,13.2,626.0,18.5,140.0
2025-11-28T17:00,26.5,22,11.9,1014.6,101,34.0,34.9,19.0,730.0,19.8,128.0
2025-11-28T18:00,25.4,24,10.3,1015.4,105,41.6,42.3,25.9,864.0,20.0,112.0
2025-11-28T19:00,24.1,27,10.0,1016.0,103,43.8,44.4,35.2,1012.0,20.2,91.0
2025-11-28T20:00,22.9,31,11.0,1016.5,102,43.5,44.1,40.1,1094.0,20.6,77.0
2025-11-28T21:00,22.0,35,10.5,1016.8,103,43.7,44.2,36.7,1066.0,21.2,77.0
2025-11-28T22:00,21.2,38,10.0,1016.7,103,44.0,44.8,29.0,972.0,21.9,85.0
2025-11-28T23:00,20.4,39,10.2,1016.6,104,44.2,45.1,21.9,868.0,22.2,93.0
2025-11-29T00:00,20.2,39,10.1,1016.2,105,43.3,44.1,16.8,760.0,21.9,98.0
2025-11-29T01:00,20.0,39,10.4,1016.0,106,41.9,42.7,12.3,643.0,21.2,103.0
2025-11-29T02:00,19.5,40,10.8,1015.9,107,40.7,41.6,9.0,556.0,20.8,107.0
2025-11-29T03:00,19.0,40,11.0,1015.7,108,39.7,40.5,6.4,500.0,20.7,109.0
2025-11-29T04:00,18.5,41,11.5,1015.5,109,39.0,39.8,5.0,474.0,20.7,109.0
2025-11-29T05:00,17.9,43,12.0,1015.9,110,39.2,40.0,6.8,514.0,20.9,104.0
2025-11-29T06:00,17.5,43,12.0,1016.2,111,39.7,40.5,14.7,686.0,22.0,95.0
2025-11-29T07:00,17.4,42,12.0,1016.7,112,42.5,43.4,25.3,924.0,23.5,83.0
2025-11-29T08:00,18.0,40,11.8,1017.2,112,46.3,47.1,31.1,1061.0,25.2,81.0
2025-11-29T09:00,19.8,36,9.7,1017.7,113,47.3,48.1,27.5,1002.0,27.5,97.0
2025-11-29T10:00,22.5,30,8.9,1017.8,114,45.8,46.9,19.2,843.0,30.0,122.0
2025-11-29T11:00,24.9,27,9.8,1017.6,115,45.5,47.0,12.2,701.0,31.1,142.0
2025-11-29T12:00,26.2,22,9.3,1016.5,115,44.6,46.4,8.3,603.0,29.4,154.0
2025-11-29T13:00,27.1,20,7.9,1015.4,116,42.3,44.1,5.7,523.0,26.2,161.0
2025-11-29T14:00,27.5,19,8.1,1014.2,116,40.9,42.7,5.7,499.0,23.9,163.0
2025-11-29T15:00,27.6,19,7.8,1013.9,116,40.3,42.0,8.8,553.0,23.7,159.0
2025-11-29T16:00,27.2,19,7.9,1013.8,117,40.7,42.4,14.4,663.0,24.4,150.0
2025-11-29T17:00,26.5,20,8.8,1013.6,117,25.4,25.8,19.2,799.0,24.6,139.0
2025-11-29T18:00,25.5,23,8.8,1013.8,120,37.8,38.2,29.3,996.0,23.9,118.0
2025-11-29T19:00,24.6,25,9.9,1014.4,119,40.3,40.5,42.9,1220.0,22.9,90.0
2025-11-29T20:00,23.5,28,10.3,1014.8,115,38.8,39.0,49.9,1338.0,22.0,72.0
2025-11-29T21:00,22.1,32,10.5,1015.0,115,38.4,38.9,44.3,1266.0,21.4,73.0
2025-11-29T22:00,21.0,36,10.5,1015.2,114,39.1,39.6,32.2,1088.0,20.8,83.0
2025-11-29T23:00,20.0,40,10.3,1015.5,114,39.2,39.8,22.0,923.0,20.4,91.0
2025-11-30T00:00,19.4,43,9.7,1015.2,113,38.4,38.9,17.0,808.0,20.1,93.0
2025-11-30T01:00,18.5,45,9.9,1015.1,113,36.8,37.4,14.1,707.0,19.8,93.0
2025-11-30T02:00,18.0,47,10.4,1014.8,112,35.5,36.1,11.9,626.0,19.7,92.0
2025-11-30T03:00,17.5,48,10.5,1014.5,112,34.6,35.2,9.4,546.0,19.5,92.0
2025-11-30T04:00,17.2,48,10.9,1014.6,111,34.0,34.6,7.8,486.0,19.5,92.0
2025-11-30T05:00,16.6,47,11.2,1014.5,111,34.1,34.7,10.0,514.0,19.3,86.0
2025-11-30T06:00,16.1,47,11.2,1014.9,110,34.7,35.3,19.9,714.0,20.4,76.0
2025-11-30T07:00,16.0,47,10.8,1015.7,110,38.4,39.0,33.1,1001.0,22.1,62.0
2025-11-30T08:00,16.7,44,10.2,1016.3,109,43.9,44.5,40.0,1186.0,24.1,61.0
2025-11-30T09:00,18.6,39,8.5,1017.0,109,49.1,49.6,34.7,1182.0,26.9,82.0
2025-11-30T10:00,21.9,32,6.6,1017.2,109,46.3,47.1,23.0,1077.0,30.0,115.0
2025-11-30T11:00,24.9,25,6.1,1016.9,109,36.9,38.1,13.7,946.0,32.5,141.0
2025-11-30T12:00,26.4,19,6.0,1015.7,108,30.7,31.7,9.3,770.0,33.7,153.0
2025-11-30T13:00,27.5,16,6.0,1014.4,107,27.9,28.8,7.1,568.0,34.3,158.0
2025-11-30T14:00,28.0,15,4.0,1013.4,105,26.6,27.5,7.7,469.0,34.8,157.0
2025-11-30T15:00,28.1,15,1.0,1012.7,104,26.1,27.0,10.4,564.0,35.5,152.0
2025-11-30T16:00,27.8,17,4.6,1012.5,102,25.7,26.5,15.9,762.0,36.0,142.0
2025-11-30T17:00,26.9,21,6.5,1012.5,101,22.4,22.4,25.1,925.0,36.5,127.0
2025-11-30T18:00,24.9,28,9.3,1012.8,110,38.0,38.1,44.1,965.0,35.3,99.0
2025-11-30T19:00,23.4,35,8.1,1013.6,107,39.5,39.6,70.0,969.0,33.5,60.0
2025-11-30T20:00,22.4,41,7.3,1014.1,100,38.1,38.1,88.1,1059.0,31.9,30.0
2025-11-30T21:00,21.8,46,7.5,1014.5,100,38.3,38.4,91.0,1379.0,30.9,19.0
2025-11-30T22:00,21.5,50,6.7,1014.7,100,39.9,40.2,86.1,1783.0,30.1,18.0
2025-11-30T23:00,20.5,55,5.4,1014.9,100,41.6,41.8,80.2,1961.0,28.7,17.0
2025-12-01T00:00,19.5,58,7.0,1014.7,101,42.6,42.7,75.9,1704.0,25.9,13.0
2025-12-01T01:00,19.0,59,7.6,1014.5,101,42.3,42.5,70.7,1220.0,22.4,11.0
2025-12-01T02:00,18.4,63,7.9,1014.4,102,41.6,41.8,63.7,817.0,19.9,12.0
2025-12-01T03:00,17.9,66,7.2,1013.9,102,38.9,39.2,51.8,545.0,19.0,21.0
2025-12-01T04:00,17.7,69,6.5,1013.9,103,33.5,33.9,38.2,354.0,18.9,35.0
2025-12-01T05:00,17.5,64,6.7,1013.8,103,28.6,29.3,30.9,404.0,19.3,44.0
2025-12-01T06:00,16.6,69,6.7,1014.0,102,27.2,28.2,40.2,945.0,20.3,34.0
2025-12-01T07:00,16.0,72,6.0,1014.6,101,32.8,34.0,52.4,1727.0,21.7,21.0
2025-12-01T08:00,16.2,72,6.3,1015.2,101,44.4,45.5,57.1,2159.0,23.2,20.0
2025-12-01T09:00,18.9,63,4.4,1015.5,101,37.6,39.5,47.0,1893.0,24.9,43.0
2025-12-01T10:00,22.3,50,4.3,1015.7,100,28.3,33.1,29.5,1278.0,26.7,79.0
2025-12-01T11:00,25.1,35,7.2,1015.2,98,22.5,31.1,15.5,764.0,27.8,106.0
2025-12-01T12:00,26.4,28,8.8,1014.5,97,20.0,29.6,9.4,507.0,27.7,118.0
2025-12-01T13:00,27.0,24,10.3,1013.5,96,18.9,28.5,7.0,351.0,26.9,121.0
2025-12-01T14:00,27.1,20,10.6,1012.4,95,18.0,27.8,6.6,286.0,26.2,121.0
2025-12-01T15:00,27.1,17,10.1,1011.9,94,17.6,27.9,6.6,311.0,26.1,120.0
2025-12-01T16:00,26.6,17,9.9,1011.8,93,17.4,27.9,8.7,426.0,26.1,114.0
2025-12-01T17:00,25.5,17,9.5,1011.6,93,16.0,24.6,15.7,618.0,24.9,102.0
2025-12-01T18:00,23.7,29,8.8,1012.2,92,25.8,32.1,32.5,929.0,24.0,78.0
2025-12-01T19:00,22.5,41,6.9,1012.8,91,30.3,36.1,55.7,1317.0,22.9,45.0
2025-12-01T20:00,21.6,48,5.8,1013.3,90,31.7,37.4,73.0,1646.0,22.0,21.0
2025-12-01T21:00,21.2,50,3.3,1013.8,90,32.9,38.9,79.6,1900.0,22.0,12.0
2025-12-01T22:00,20.5,58,1.2,1013.9,89,35.0,41.9,80.4,2096.0,22.4,12.0
2025-12-01T23:00,19.5,53,5.7,1014.4,89,37.5,45.9,77.0,2146.0,22.1,15.0
2025-12-02T00:00,18.5,56,3.4,1014.1,88,35.4,44.5,67.7,1977.0,20.6,23.0
2025-12-02T01:00,18.2,56,2.8,1013.7,88,32.7,41.6,54.4,1662.0,18.5,34.0
2025-12-02T02:00,18.0,55,7.2,1013.6,87,31.9,41.1,44.4,1338.0,16.6,39.0
2025-12-02T03:00,17.4,52,7.4,1013.2,86,32.4,41.2,41.0,982.0,14.7,33.0
2025-12-02T04:00,17.1,44,8.1,1013.1,85,31.2,37.6,41.0,615.0,13.0,21.0
2025-12-02T05:00,16.2,49,8.0,1013.3,85,33.4,39.2,45.6,441.0,15.5,13.0
2025-12-02T06:00,15.6,47,8.0,1013.8,86,31.9,36.1,46.8,629.0,16.3,9.0
2025-12-02T07:00,15.1,47,8.1,1014.7,86,36.7,40.5,48.3,1009.0,17.7,5.0
2025-12-02T08:00,15.6,45,8.6,1015.4,86,44.9,47.6,47.2,1274.0,21.3,12.0
2025-12-02T09:00,17.9,40,8.1,1016.0,87,40.6,43.9,41.6,1289.0,29.1,38.0
2025-12-02T10:00,21.1,32,4.6,1016.3,87,33.9,40.0,33.6,1189.0,39.2,74.0
2025-12-02T11:00,23.5,29,3.1,1016.0,87,30.9,42.7,26.3,1067.0,46.9,105.0
2025-12-02T12:00,24.8,32,3.6,1014.9,88,29.8,48.3,20.5,918.0,50.3,125.0
2025-12-02T13:00,25.5,32,4.1,1013.6,89,30.3,51.2,15.6,747.0,51.4,139.0
2025-12-02T14:00,26.1,31,4.9,1012.5,90,30.5,49.6,12.8,661.0,51.6,148.0
2025-12-02T15:00,26.1,32,6.6,1012.0,91,31.0,48.1,10.3,666.0,51.1,156.0
2025-12-02T16:00,25.5,37,8.1,1011.7,92,31.5,47.1,10.0,756.0,49.7,159.0
2025-12-02T17:00,24.1,43,7.6,1012.2,93,29.5,44.1,18.0,1022.0,52.6,151.0
2025-12-02T18:00,23.4,46,4.3,1012.6,95,49.2,61.7,48.1,1707.0,52.5,111.0
2025-12-02T19:00,22.9,49,3.3,1013.4,99,60.5,70.8,89.0,2568.0,52.1,56.0
2025-12-02T20:00,22.2,51,5.1,1014.2,99,64.5,72.6,116.3,2966.0,50.6,17.0
2025-12-02T21:00,21.2,53,8.0,1015.0,103,68.0,74.7,118.2,2460.0,47.6,7.0
2025-12-02T22:00,20.6,43,8.5,1015.4,106,65.7,70.5,106.4,1491.0,43.4,12.0
2025-12-02T23:00,19.9,34,7.6,1015.8,110,54.4,56.9,91.3,739.0,38.2,20.0
2025-12-03T00:00,19.4,34,8.2,1015.4,111,44.4,45.9,74.2,494.0,31.0,30.0
