Date_Time,AQI,CO,NO,NO2,O3,SO2,PM2_5,PM10,NH3
2025-10-14 16:00,3,119.8,0.01,0.11,94.3,0.89,23.7,58.21,0
2025-10-14 17:00,3,118.36,0.01,0.12,91.89,0.82,22.87,56.73,0
2025-10-14 18:00,3,117.61,0,0.14,90.47,0.78,22.36,55.89,0
2025-10-14 19:00,3,117.01,0,0.14,89.48,0.75,21.99,55.31,0
2025-10-14 20:00,3,117.17,0,0.13,89.83,0.76,22.08,55.67,0
2025-10-14 21:00,3,117.59,0,0.12,90.44,0.79,22.44,56.51,0
2025-10-14 22:00,3,117.98,0,0.11,90.56,0.8,22.7,57.04,0
2025-10-14 23:00,3,118.7,0,0.11,91.37,0.84,23.2,58.27,0
2025-10-15 00:00,3,119.87,0,0.11,92.7,0.89,24.05,60.2,0
2025-10-15 01:00,3,120.08,0,0.1,92.83,0.89,24.22,60.33,0
2025-10-15 02:00,3,120.34,0,0.1,93.16,0.89,24.44,60.64,0
2025-10-15 03:00,3,121.08,0,0.1,94.12,0.92,24.94,61.6,0
2025-10-15 04:00,3,121.97,0,0.1,96.16,1,25.83,63.52,0
2025-10-15 05:00,3,123.21,0,0.11,98.98,1.12,27.02,66.09,0
2025-10-15 06:00,3,127.72,0,0.13,107.2,1.53,30.58,74.8,0
2025-10-15 07:00,3,131.62,0,0.16,112.99,1.87,33.49,81.84,0
2025-10-15 08:00,3,134.13,0,0.22,116.59,2.11,35.31,86.29,0
2025-10-15 09:00,3,135.8,0.01,0.22,118.48,2.25,36.4,89.12,0
2025-10-15 10:00,3,135.34,0.02,0.2,117.56,2.21,36.28,88.51,0
2025-10-15 11:00,3,134.08,0.02,0.17,115.78,2.07,35.58,86.52,0
2025-10-15 12:00,3,132.07,0.02,0.14,112.93,1.9,34.67,84.24,0
2025-10-15 13:00,3,130.39,0.02,0.13,110.06,1.74,33.83,82.43,0
2025-10-15 14:00,3,129.2,0.02,0.13,107.87,1.63,33.27,81.54,0
2025-10-15 15:00,3,130,0.02,0.14,108.11,1.68,33.91,83.93,0
2025-10-15 16:00,3,131.48,0.01,0.16,109.37,1.78,34.95,87.1,0
2025-10-15 17:00,3,132.54,0.01,0.19,110.56,1.86,35.66,89.12,0
2025-10-15 18:00,3,132.53,0,0.23,110.8,1.86,35.79,89.24,0
2025-10-15 19:00,3,131.65,0,0.22,109.76,1.77,35.43,87.9,0
2025-10-15 20:00,3,130.97,0,0.2,109.08,1.7,35.21,86.83,0
2025-10-15 21:00,3,130.01,0,0.18,108.29,1.63,34.85,85.49,0
2025-10-15 22:00,3,129.31,0,0.16,107.65,1.56,34.42,83.94,0
2025-10-15 23:00,3,128.89,0,0.15,107.45,1.51,34.12,82.75,0
2025-10-16 00:00,3,128.62,0,0.13,107.61,1.48,33.99,82.01,0
2025-10-16 01:00,3,128.37,0,0.12,107.88,1.46,33.99,81.61,0
2025-10-16 02:00,3,128.22,0,0.12,107.92,1.43,33.95,81.22,0
2025-10-16 03:00,3,127.96,0,0.11,107.98,1.4,33.84,80.56,0
2025-10-16 04:00,3,127.61,0,0.11,107.53,1.38,33.54,79.45,0
2025-10-16 05:00,3,127.11,0,0.11,106.75,1.35,33.05,78.04,0
2025-10-16 06:00,3,127.38,0,0.13,106.88,1.4,32.68,77.29,0
2025-10-16 07:00,3,128,0,0.15,106.81,1.42,32.3,76.7,0
2025-10-16 08:00,3,128.51,0,0.22,106.85,1.39,31.91,76.38,0
2025-10-16 09:00,3,129.03,0.01,0.22,106.82,1.4,31.84,77.46,0
2025-10-16 10:00,3,129.57,0.02,0.21,106.87,1.5,32.19,80.08,0
2025-10-16 11:00,3,130.34,0.02,0.2,107.16,1.75,32.95,84.19,0
2025-10-16 12:00,3,131.42,0.03,0.2,107.01,2.01,34.02,88.32,0
2025-10-16 13:00,3,132.87,0.03,0.2,106.26,2.19,35.18,92.27,0
2025-10-16 14:00,3,134.52,0.03,0.21,106.38,2.53,36.44,96.24,0
2025-10-16 15:00,3,135.69,0.03,0.24,107.11,2.87,37.45,99.3,0
2025-10-16 16:00,3,134.98,0.02,0.25,106.92,2.91,37.57,99.92,0
2025-10-16 17:00,3,133.19,0.02,0.28,106.39,2.79,37.06,98.8,0
2025-10-16 18:00,3,131.62,0,0.31,105.54,2.59,36.29,96.74,0
2025-10-16 19:00,3,130.61,0,0.28,104.37,2.25,35.45,94.02,0
2025-10-16 20:00,3,130.07,0,0.24,103.28,1.89,34.65,91.31,0
2025-10-16 21:00,3,129.94,0,0.22,102.08,1.6,34.06,89,0
2025-10-16 22:00,3,130.39,0,0.2,100.81,1.38,33.7,87.41,0
2025-10-16 23:00,3,130.98,0,0.18,99.81,1.21,33.51,86.48,0
2025-10-17 00:00,3,131.28,0,0.17,99.06,1.11,33.43,86.25,0
2025-10-17 01:00,3,132.14,0,0.16,98.9,1.06,33.63,86.99,0
2025-10-17 02:00,3,133.33,0,0.16,98.84,1.05,34,88.35,0
2025-10-17 03:00,3,134.97,0,0.16,99.16,1.08,34.58,90.43,0
2025-10-17 04:00,3,137.73,0,0.17,99.6,1.14,35.34,92.73,0
2025-10-17 05:00,3,141.01,0,0.19,100.01,1.21,36.16,94.88,0
2025-10-17 06:00,3,145.55,0,0.21,101.36,1.34,37.05,97.34,0.01
2025-10-17 07:00,3,150.23,0,0.24,102.85,1.47,37.96,99.24,0.02
2025-10-17 08:00,4,155.21,0.01,0.34,104.77,1.61,38.9,100.76,0.03
2025-10-17 09:00,4,158.44,0.02,0.36,108.8,1.9,40.34,103.79,0.05
2025-10-17 10:00,4,160.64,0.03,0.32,112.34,2.07,42,107.18,0.06
2025-10-17 11:00,4,162.36,0.03,0.27,114.78,2.14,43.76,111.17,0.08
2025-10-17 12:00,4,163.6,0.03,0.23,116.26,2.18,45.57,115.39,0.1
2025-10-17 13:00,4,164.53,0.03,0.22,116.48,2.19,47.42,119.71,0.1
2025-10-17 14:00,4,165.52,0.03,0.22,117.3,2.28,49.38,124.95,0.12
2025-10-17 15:00,4,166.55,0.03,0.24,117.93,2.41,51.18,129.89,0.11
2025-10-17 16:00,4,165.69,0.02,0.26,117.58,2.39,52.03,132.2,0.09
2025-10-17 17:00,4,163.73,0.02,0.29,117.29,2.37,52.32,133.47,0.06
2025-10-17 18:00,4,161.7,0,0.31,117.2,2.35,52.43,133.92,0.04
2025-10-17 19:00,4,159.91,0,0.27,116.62,2.26,52.23,132.49,0.02
2025-10-17 20:00,4,157.42,0,0.22,116.02,2.17,51.61,129.4,0
2025-10-17 21:00,4,155.03,0,0.18,115.06,2.08,50.77,125.19,0
2025-10-17 22:00,4,153.28,0,0.16,114.2,1.98,50.11,121.33,0
2025-10-17 23:00,4,151.88,0,0.14,113.56,1.89,49.25,117.32,0
2025-10-18 00:00,4,149.72,0,0.13,112.93,1.82,48.19,113.03,0
2025-10-18 01:00,4,148.15,0,0.12,112.56,1.76,47.13,109.13,0
2025-10-18 02:00,4,146.69,0,0.12,111.89,1.69,46.16,105.67,0
2025-10-18 03:00,4,144.71,0,0.11,111.42,1.63,45,102.01,0
2025-10-18 04:00,3,142.29,0,0.1,110.98,1.58,43.75,98.41,0
2025-10-18 05:00,3,140.08,0,0.1,110.51,1.55,42.6,95.47,0
2025-10-18 06:00,3,138.26,0,0.09,111.41,1.59,41.51,93.32,0
2025-10-18 07:00,3,137.43,0,0.1,110.97,1.55,40.79,91.4,0
2025-10-18 08:00,3,137.3,0,0.14,109.98,1.48,40.34,90,0
2025-10-18 09:00,3,137.74,0.01,0.14,108.82,1.41,40.01,89.02,0
2025-10-18 10:00,3,138.46,0.01,0.13,107.38,1.34,39.9,88.31,0
2025-10-18 11:00,3,139.24,0.01,0.11,105.56,1.26,39.92,87.83,0
2025-10-18 12:00,3,139.24,0.01,0.1,103.73,1.2,39.9,87.4,0
2025-10-18 13:00,3,138.78,0.01,0.09,101.95,1.13,39.88,87.11,0
2025-10-18 14:00,3,138.21,0.01,0.09,100.19,1.08,39.81,86.86,0
2025-10-18 15:00,3,137.39,0.01,0.09,99.06,1.04,39.71,86.8,0
2025-10-18 16:00,3,135.9,0.01,0.1,97.74,1,39.28,86.34,0
2025-10-18 17:00,3,134.02,0.01,0.11,96.87,0.98,38.77,86.14,0
2025-10-18 18:00,3,132.77,0,0.12,96.42,0.96,38.36,86.18,0
2025-10-18 19:00,3,131.8,0,0.12,95.06,0.9,38.01,85.68,0
2025-10-18 20:00,3,130.84,0,0.11,93.72,0.85,37.6,85.26,0
2025-10-18 21:00,3,129.72,0,0.1,92.52,0.81,37.15,84.84,0
2025-10-18 22:00,3,128.91,0,0.1,91.84,0.78,36.83,84.8,0
2025-10-18 23:00,3,128.04,0,0.09,91.44,0.76,36.51,84.96,0
2025-10-19 00:00,3,127.05,0,0.08,91.06,0.75,36.11,85.09,0
2025-10-19 01:00,3,126.28,0,0.08,90.65,0.74,35.78,85.41,0
2025-10-19 02:00,3,125.46,0,0.08,90.42,0.74,35.48,86.13,0
2025-10-19 03:00,3,124.66,0,0.07,90.67,0.76,35.24,87.27,0
2025-10-19 04:00,3,123.92,0,0.07,90.86,0.78,35.01,88.71,0
2025-10-19 05:00,3,123.5,0,0.07,91.03,0.8,34.86,90.47,0
2025-10-19 06:00,3,123.31,0,0.07,91.34,0.83,34.84,92.45,0
2025-10-19 07:00,3,123.14,0,0.07,90.82,0.79,34.79,94.1,0
2025-10-19 08:00,3,123.06,0,0.1,90.19,0.74,34.8,95.54,0
2025-10-19 09:00,3,123.13,0.01,0.1,89.4,0.71,34.84,96.39,0
2025-10-19 10:00,3,123.47,0.01,0.09,88.19,0.66,34.93,96.81,0
2025-10-19 11:00,3,123.55,0.01,0.08,87.22,0.62,35.02,96.97,0
2025-10-19 12:00,3,123.19,0.01,0.07,86.25,0.6,35.1,96.85,0
2025-10-19 13:00,3,122.77,0.01,0.06,85.01,0.59,35.09,96.49,0
2025-10-19 14:00,3,122.21,0.01,0.06,83.97,0.58,35.08,96.48,0
2025-10-19 15:00,3,121.97,0.01,0.07,83.31,0.55,35.11,96.47,0
2025-10-19 16:00,3,121.36,0.01,0.07,82.19,0.52,34.89,95.21,0
2025-10-19 17:00,3,120.72,0.01,0.09,81.5,0.5,34.55,93.44,0
2025-10-19 18:00,3,120.49,0,0.11,81.51,0.49,34.27,91.48,0
2025-10-19 19:00,3,120.09,0,0.11,81.2,0.47,33.91,89.53,0
2025-10-19 20:00,3,119.45,0,0.1,80.8,0.46,33.48,87.07,0
2025-10-19 21:00,3,118.84,0,0.08,80.41,0.45,32.99,84.1,0
2025-10-19 22:00,3,118.42,0,0.08,79.66,0.44,32.58,81.22,0
2025-10-19 23:00,3,117.93,0,0.07,78.89,0.42,32.02,77.96,0
2025-10-20 00:00,3,117.02,0,0.07,78.23,0.41,31.26,74.16,0
2025-10-20 01:00,3,116.2,0,0.07,77.75,0.41,30.34,70.08,0
2025-10-20 02:00,3,115.17,0,0.07,77.4,0.41,29.36,66.38,0
2025-10-20 03:00,3,114.41,0,0.07,77.42,0.42,28.24,63.18,0
2025-10-20 04:00,3,113.79,0,0.07,77.61,0.44,27.24,60.8,0
2025-10-20 05:00,3,113.55,0,0.07,78.39,0.47,26.51,59.65,0
2025-10-20 06:00,3,113.77,0,0.07,80.48,0.51,26.05,59.95,0
2025-10-20 07:00,3,114.77,0,0.08,81.7,0.53,25.96,61.32,0
2025-10-20 08:00,3,116.67,0,0.13,83.08,0.55,26.05,62.92,0
2025-10-20 09:00,3,119.01,0.01,0.15,84.64,0.58,26.23,64.22,0
2025-10-20 10:00,3,121.83,0.02,0.16,86.29,0.62,26.51,65.39,0
2025-10-20 11:00,3,124.57,0.02,0.16,88.08,0.67,26.94,66.62,0
2025-10-20 12:00,3,126.84,0.02,0.15,89.79,0.71,27.48,67.87,0
2025-10-20 13:00,3,128.79,0.02,0.15,91.21,0.72,28.09,69.05,0.01
2025-10-20 14:00,3,130.67,0.02,0.15,92.87,0.74,28.84,70.43,0.01
2025-10-20 15:00,3,132.37,0.02,0.16,94.87,0.74,29.62,72.19,0.01
2025-10-20 16:00,3,132.97,0.02,0.18,96.07,0.71,30.05,73.41,0.01
2025-10-20 17:00,3,132.79,0.01,0.2,97.07,0.71,30.28,74.16,0.01
2025-10-20 18:00,3,132.37,0,0.22,97.85,0.71,30.43,74.6,0
2025-10-20 19:00,3,131.51,0,0.2,96.86,0.68,30.42,74.52,0
2025-10-20 20:00,3,130.01,0,0.17,95.38,0.64,30.25,74.14,0
2025-10-20 21:00,3,128.24,0,0.14,93.88,0.6,29.96,73.44,0
2025-10-20 22:00,3,127.13,0,0.12,93.11,0.57,29.73,72.77,0
2025-10-20 23:00,3,126.3,0,0.11,92.87,0.56,29.43,71.98,0
2025-10-21 00:00,3,125.45,0,0.1,92.76,0.56,29.07,71.04,0
2025-10-21 01:00,3,125.24,0,0.09,92.6,0.58,28.8,70.46,0
2025-10-21 02:00,3,124.79,0,0.09,92.01,0.59,28.47,69.93,0
2025-10-21 03:00,3,124.21,0,0.09,91.44,0.6,28.03,69.3,0
2025-10-21 04:00,3,124.02,0,0.09,91.3,0.63,27.67,69.02,0
2025-10-21 05:00,3,123.75,0,0.09,91.18,0.66,27.25,68.84,0
2025-10-21 06:00,3,124.49,0,0.09,91.84,0.69,26.79,68.61,0
2025-10-21 07:00,3,125.77,0,0.11,91.08,0.65,26.35,67.64,0
2025-10-21 08:00,3,128.32,0,0.17,90.5,0.62,26.15,67.18,0
2025-10-21 09:00,3,132.33,0.01,0.21,90.15,0.63,26.26,67.63,0
2025-10-21 10:00,3,140.58,0.03,0.3,90.77,0.75,26.9,69.59,0.05
2025-10-21 11:00,3,155.43,0.06,0.47,93.87,1.12,28.63,74.11,0.13
2025-10-21 12:00,3,174.32,0.07,0.56,99.85,1.61,31.89,81.2,0.23
2025-10-21 13:00,3,194.17,0.06,0.59,107.54,2.07,36.79,90.6,0.33
2025-10-21 14:00,4,215.89,0.06,0.67,118.32,2.77,43.47,103.76,0.44
2025-10-21 15:00,4,228.27,0.06,0.77,128.97,3.39,49.27,115.99,0.47
2025-10-21 16:00,4,225.75,0.05,0.86,135.13,3.47,51.76,122.34,0.4
2025-10-21 17:00,4,215.15,0.03,0.95,137.77,3.43,52.04,125.34,0.3
2025-10-21 18:00,4,201.07,0,0.93,137.08,3.34,51.21,125.94,0.18
2025-10-21 19:00,4,184.67,0,0.68,133.55,3.02,49.36,122.91,0.1
2025-10-21 20:00,4,169.35,0,0.46,127.25,2.46,46.72,116.82,0.04
2025-10-21 21:00,4,158.76,0,0.34,120.79,1.98,44.4,110.67,0.02
2025-10-21 22:00,4,154.03,0,0.27,115.9,1.58,42.88,106.1,0.03
2025-10-21 23:00,4,154.07,0,0.29,111.46,1.33,41.92,102.99,0.05
2025-10-22 00:00,4,163.45,0,0.53,107.57,1.26,41.58,101.44,0.14
2025-10-22 01:00,4,193.55,0,1.13,103.74,1.42,42.52,103.11,0.34
2025-10-22 02:00,4,258.18,0,2.16,99.12,1.89,45.35,109.02,0.69
2025-10-22 03:00,4,345.37,0,3.32,93.98,2.64,49.44,118.18,1.18
2025-10-22 04:00,4,435.41,0,4.26,88.85,3.6,54.23,129.53,1.73
2025-10-22 05:00,4,507.91,0,4.81,84.61,4.61,59.02,141.15,2.22
2025-10-22 06:00,4,546.75,0,4.92,82.49,5.53,63.1,151.39,2.61
2025-10-22 07:00,4,545.55,0,4.63,82.67,6.19,66.02,158.5,2.8
2025-10-22 08:00,4,509.35,0.05,4.69,86.68,6.91,68.23,163.13,2.81
2025-10-22 09:00,4,438.73,0.24,4.32,97.9,8.41,70.09,167.63,2.68
2025-10-22 10:00,4,394.57,0.34,3.76,111.68,9.33,73.41,173.49,2.61
2025-10-22 11:00,5,372.41,0.32,3.14,126.67,9.7,77.9,179.77,2.59
2025-10-22 12:00,5,363.89,0.25,2.56,141.55,9.76,83.38,185.36,2.51
2025-10-22 13:00,5,371.7,0.19,2.15,156.14,9.53,90.44,191.06,2.42
2025-10-22 14:00,5,388.01,0.15,1.95,170.55,9.48,97.48,196.1,2.33
2025-10-22 15:00,5,408.23,0.12,1.99,183.86,9.39,103.56,199.23,2.21
2025-10-22 16:00,5,428.05,0.1,2.21,192.69,8.95,107.83,199.6,2.07
2025-10-22 17:00,5,440.62,0.05,2.58,196.42,8.51,109.85,197.82,1.92
2025-10-22 18:00,5,444.15,0.01,2.7,195.84,8.06,110.04,194.71,1.75
2025-10-22 19:00,5,433.72,0,1.95,190.8,7.54,107.99,189.25,1.53
2025-10-22 20:00,5,410.16,0,1.42,182.85,6.99,103.79,181.41,1.27
2025-10-22 21:00,5,383.71,0,1.25,172.97,6.36,98.51,171.51,1.03
2025-10-22 22:00,5,365.91,0,1.28,162.34,5.64,93.84,162.28,0.86
2025-10-22 23:00,5,358.77,0,1.5,151.81,5.08,89.73,154.36,0.77
2025-10-23 00:00,5,362.78,0,1.82,141.76,4.76,86.29,148.25,0.77
2025-10-23 01:00,5,379.27,0,2.16,132.62,4.64,83.62,144.29,0.86
2025-10-23 02:00,5,407.75,0,2.55,123.37,4.68,81.55,141.98,1.03
2025-10-23 03:00,5,439.24,0,2.91,113.92,4.8,79.67,140.96,1.25
2025-10-23 04:00,5,473.39,0,3.21,104.88,5.01,78.36,141.45,1.51
2025-10-23 05:00,5,508.24,0,3.45,97.38,5.42,77.53,143.71,1.83
2025-10-23 06:00,5,533.9,0,3.59,92.81,6.13,76.94,147.39,2.2
2025-10-23 07:00,5,541.86,0,3.53,89.45,6.3,76.55,149.72,2.34
2025-10-23 08:00,5,528.3,0.05,3.82,89.27,6.37,76.03,150.86,2.32
2025-10-23 09:00,5,501.42,0.24,3.94,94.26,6.64,75.84,152.27,2.26
2025-10-23 10:00,5,480.96,0.35,3.73,105.39,6.79,77.63,155.96,2.21
2025-10-23 11:00,5,464.13,0.32,3.22,121.84,7.02,81.9,162.98,2.17
2025-10-23 12:00,5,458.21,0.25,2.64,140.27,7.2,89.12,173.27,2.12
2025-10-23 13:00,5,466.57,0.18,2.19,158.08,7.2,98.81,185.88,2.1
2025-10-23 14:00,5,474.79,0.14,1.93,174.64,7.63,107.85,198.05,2.04
2025-10-23 15:00,5,481.61,0.12,1.89,188.73,8.18,114.42,206.87,1.86
2025-10-23 16:00,5,484.35,0.09,2.05,197,8.38,118.08,210.53,1.59
2025-10-23 17:00,5,478.25,0.05,2.34,200.67,8.75,118.76,210.49,1.26
2025-10-23 18:00,5,465.78,0.01,2.43,200.07,9.1,117.51,207.29,0.93
2025-10-23 19:00,5,445.67,0,1.76,195.64,9.03,114.86,201.71,0.62
2025-10-23 20:00,5,419.35,0,1.27,188.91,8.57,111.19,194.56,0.37
2025-10-23 21:00,5,395.59,0,1.03,181.43,7.72,107.68,186.56,0.21
2025-10-23 22:00,5,375.8,0,0.88,174.05,6.76,104.61,178.68,0.11
2025-10-23 23:00,5,351.29,0,0.74,166.71,5.89,100.6,170.01,0.04
2025-10-24 00:00,5,325.93,0,0.62,159.49,5.22,95.91,161.06,0.01
2025-10-24 01:00,5,310,0,0.56,152.33,4.77,92.11,153.34,0
2025-10-24 02:00,5,320.34,0,0.77,144.47,4.56,89.7,147.63,0.08
2025-10-24 03:00,5,354.54,0,1.26,135.6,4.48,88.13,143.98,0.27
2025-10-24 04:00,5,404.71,0,1.87,125.51,4.39,86.88,141.82,0.54
2025-10-24 05:00,5,466.93,0,2.52,114.68,4.44,85.75,141.09,0.89
2025-10-24 06:00,5,512.8,0,3.09,105.96,4.96,82.95,139.26,1.29
2025-10-24 07:00,5,545.94,0,3.5,100.18,5.48,80.95,139.47,1.58
2025-10-24 08:00,5,565.91,0.05,4.34,97.44,6.17,79.48,141.16,1.79
2025-10-24 09:00,5,580.77,0.32,5.17,100.64,7.3,78.4,143.46,2.04
2025-10-24 10:00,5,595.77,0.52,5.51,113.32,8.57,79.87,147.77,2.3
2025-10-24 11:00,5,604.86,0.46,4.98,135.32,9.78,85.78,156.36,2.5
2025-10-24 12:00,5,604.93,0.31,3.78,159.64,10.4,96.16,168.67,2.51
2025-10-24 13:00,5,607.32,0.2,2.78,179.92,10.43,107.47,181.67,2.39
2025-10-24 14:00,5,608.41,0.15,2.33,195.32,10.37,116.51,192.27,2.26
2025-10-24 15:00,5,602.39,0.12,2.19,205.45,9.65,121.98,199,2.03
2025-10-24 16:00,5,583.5,0.09,2.23,208.98,8.45,122.89,200.15,1.7
2025-10-24 17:00,5,544.03,0.05,2.34,205.88,7.51,118.54,194.58,1.33
2025-10-24 18:00,5,491.19,0.01,2.16,197.02,6.53,110.63,183.65,0.97
2025-10-24 19:00,5,427.83,0,1.38,184.95,5.37,100.86,168.94,0.64
2025-10-24 20:00,5,363.51,0,0.91,172.03,4.34,90.46,152.51,0.38
2025-10-24 21:00,5,314.38,0,0.68,160.6,3.55,81.97,137.79,0.23
2025-10-24 22:00,5,282.33,0,0.55,151.53,3.07,75.75,125.98,0.16
2025-10-24 23:00,4,260.96,0,0.45,144.5,2.86,70.79,116.46,0.14
2025-10-25 00:00,4,251.68,0,0.43,139.16,2.85,67.48,109.77,0.14
2025-10-25 01:00,4,267.1,0,0.6,133.88,2.93,66.5,106.75,0.2
2025-10-25 02:00,4,315.16,0,1.14,127.2,3.16,67.38,107.02,0.36
2025-10-25 03:00,4,375.93,0,1.86,119.89,3.32,68.41,108.54,0.58
2025-10-25 04:00,4,441.82,0,2.7,112.18,3.34,69.39,111.41,0.84
2025-10-25 05:00,4,530.54,0,3.87,103.28,3.51,71.3,117.59,1.21
2025-10-25 06:00,4,589.62,0,4.61,99.52,4.85,71.52,123.94,1.62
2025-10-25 07:00,4,639.48,0,5.18,96.07,6.02,72.01,130.38,2
2025-10-25 08:00,4,681.12,0.08,6.4,93.5,6.91,72.84,136.57,2.33
2025-10-25 09:00,4,694.23,0.43,6.95,98.5,7.84,73.8,141.01,2.58
2025-10-25 10:00,5,678.19,0.58,6.21,114.61,8.45,76.47,145.23,2.66
2025-10-25 11:00,5,643.37,0.45,4.69,137.04,8.63,81.76,151.02,2.59
2025-10-25 12:00,5,604.57,0.28,3.24,158.04,8.51,89.04,158.61,2.42
2025-10-25 13:00,5,578.96,0.19,2.4,173.84,8.28,96.74,167.06,2.28
2025-10-25 14:00,5,557.95,0.14,2.03,185.41,8.25,102.44,173.27,2.17
2025-10-25 15:00,5,542.7,0.12,1.95,195.17,8.29,106.01,176.57,2.01
2025-10-25 16:00,5,534.7,0.09,2.11,200.77,8.13,107.9,177.28,1.81
2025-10-25 17:00,5,522.41,0.05,2.44,202.19,8.14,107.31,175.14,1.58
2025-10-25 18:00,5,506.15,0.01,2.58,200.55,8.2,105.15,171.21,1.36
2025-10-25 19:00,5,483.71,0,1.94,195.81,8.1,101.84,165.52,1.14
2025-10-25 20:00,5,454.52,0,1.49,189.02,7.9,97.48,158.33,0.94
2025-10-25 21:00,5,418.82,0,1.33,179.5,7.5,91.21,147.7,0.76
2025-10-25 22:00,5,381.05,0,1.29,168.23,7.08,83.17,134.38,0.64
2025-10-25 23:00,5,349.75,0,1.33,156.78,6.79,75.22,121.78,0.62
2025-10-26 00:00,4,336.12,0,1.61,146.34,6.74,68.78,112.25,0.74
2025-10-26 01:00,4,352.04,0,2.26,135.71,6.77,64.51,107.19,1.05
2025-10-26 02:00,4,384.17,0,3.05,124.17,6.86,61.41,105.6,1.57
2025-10-26 03:00,4,400.84,0,3.4,113.63,6.93,58.27,105.28,2.1
2025-10-26 04:00,4,400.9,0,3.3,105.62,6.34,56.28,105.96,2.4
2025-10-26 05:00,4,388.06,0,2.96,101.63,5.84,55.07,107.88,2.48
2025-10-26 06:00,4,363.42,0,2.53,101.5,5.65,54.59,111.35,2.38
2025-10-26 07:00,4,339.91,0,2.23,103.45,5.66,54.97,116.16,2.27
2025-10-26 08:00,4,317.99,0.03,2.49,106.44,5.77,55.67,121.29,2.2
2025-10-26 09:00,4,293.07,0.16,2.44,111.67,5.98,56.34,125.46,2.15
2025-10-26 10:00,4,276.93,0.21,2.17,118.48,6.17,57.57,127.93,2.16
2025-10-26 11:00,4,271.18,0.2,1.84,126.78,6.41,59.66,128.77,2.2
2025-10-26 12:00,4,271.5,0.16,1.5,136.06,6.76,62.67,128.75,2.16
2025-10-26 13:00,4,277.06,0.12,1.29,145.2,7.2,66.45,129.05,2.09
2025-10-26 14:00,4,282.84,0.11,1.22,155.07,7.75,69.32,127.58,1.91
2025-10-26 15:00,4,286.41,0.1,1.3,165.08,8.44,70.64,124.17,1.65
2025-10-26 16:00,4,286.17,0.09,1.62,172.48,9.18,70,118.77,1.43
2025-10-26 17:00,4,285.12,0.06,2.27,175.49,9.9,67.89,112.66,1.3
2025-10-26 18:00,4,284.09,0.01,3.11,173.2,10.44,64.67,106.34,1.26
2025-10-26 19:00,4,282.18,0,3.1,165.94,10.45,60.63,100,1.28
2025-10-26 20:00,4,282.23,0,3.06,156.06,10.09,56.86,95.27,1.33
2025-10-26 21:00,4,284.75,0,3.27,145.21,9.57,53.51,92.15,1.47
2025-10-26 22:00,4,285.7,0,3.49,133.89,9.15,50.33,89.17,1.69
2025-10-26 23:00,3,280.17,0,3.41,125.92,9.12,48.26,87.46,1.89
2025-10-27 00:00,3,265.46,0,2.93,124.59,9.34,47.54,87.57,1.88
2025-10-27 01:00,3,257.56,0,2.49,127.13,9.46,48.6,91.45,1.77
2025-10-27 02:00,4,252.78,0,2.17,129.46,9.3,50.32,98.28,1.66
2025-10-27 03:00,4,249.16,0,1.96,129.43,8.86,51.8,105.58,1.57
2025-10-27 04:00,4,247.41,0,1.85,127.4,8.31,52.85,110.43,1.55
2025-10-27 05:00,4,245.14,0,1.78,124.97,7.75,53.17,111.44,1.55
2025-10-27 06:00,4,240.86,0,1.72,122.61,7.26,52.83,109.03,1.54
2025-10-27 07:00,4,237.94,0,1.7,120.81,6.96,52.5,106.03,1.6
2025-10-27 08:00,4,235.78,0.03,2.22,120.01,6.78,52.34,103.67,1.67
2025-10-27 09:00,4,235.69,0.17,2.31,120.06,6.62,52.4,102.28,1.7
2025-10-27 10:00,4,243.4,0.24,2.2,123.87,6.61,53.7,103.59,1.71
2025-10-27 11:00,4,258.42,0.23,1.98,131.4,6.82,56.49,107.1,1.68
2025-10-27 12:00,4,277.44,0.18,1.7,141.69,7.28,60.8,111.72,1.59
2025-10-27 13:00,4,296.96,0.15,1.5,153.52,8.05,65.9,116.75,1.47
2025-10-27 14:00,4,315.47,0.13,1.48,165.61,9.03,69.93,119.57,1.25
2025-10-27 15:00,4,331.06,0.12,1.65,177.93,10.11,72.56,120.14,0.94
2025-10-27 16:00,5,338.38,0.12,2.07,186.54,10.82,72.89,117.26,0.69
2025-10-27 17:00,5,337.78,0.09,2.87,187.97,10.92,70.46,110.85,0.6
2025-10-27 18:00,5,333.29,0.01,3.96,181.03,10.43,65.49,101.66,0.66
2025-10-27 19:00,4,325.36,0,4.04,166.54,9.63,58.66,90.66,0.8
2025-10-27 20:00,4,319.05,0,3.99,151.18,9.04,52.47,82.06,0.95
2025-10-27 21:00,3,308.59,0,3.8,139.4,8.73,48.33,77.5,0.98
2025-10-27 22:00,3,302.35,0,3.68,131.84,8.78,47.18,77.86,1.05
2025-10-27 23:00,3,299.98,0,3.6,128.29,9.07,48.37,81.97,1.2
2025-10-28 00:00,4,293.31,0,3.37,128.14,9.17,50.24,87.06,1.24
2025-10-28 01:00,4,294.26,0,3.24,126.11,9.31,52.04,92.27,1.44
2025-10-28 02:00,4,292.2,0,2.99,123.84,9.05,52.67,95.38,1.59
2025-10-28 03:00,4,285.67,0,2.6,121.34,8.4,51.74,95.83,1.61
2025-10-28 04:00,4,282.01,0,2.22,118.91,7.63,50.18,94.88,1.54
